timestamp,area,hour,day_of_week,month,temperature,humidity,wind_speed,solar_radiation,heat_index,estimated_wbgt,estimated_utci,thermal_stress_score,elderly,children,outdoor_workers,population_density,housing_vulnerability,healthcare_vulnerability,vulnerability_score,risk_score
2025-07-04 15:00:00,Palakollu,15,4,7,28.7,74.4,19.0,528.7,32.9,26.6,30.7,32.7,46.0,40.0,65.0,55.0,50.0,42.0,51.4,38.3
2025-07-04 16:00:00,Palakollu,16,4,7,30.2,70.1,18.9,331.8,35.6,27.4,31.3,37.6,46.0,40.0,65.0,55.0,50.0,42.0,51.4,41.7
2025-07-04 17:00:00,Palakollu,17,4,7,29.4,68.4,19.2,186.8,33.3,26.3,28.9,30.7,46.0,40.0,65.0,55.0,50.0,42.0,51.4,36.9
2025-07-04 18:00:00,Palakollu,18,4,7,29.0,69.1,19.2,36.7,32.6,25.9,27.4,27.8,46.0,40.0,65.0,55.0,50.0,42.0,51.4,34.9
2025-07-04 19:00:00,Palakollu,19,4,7,28.3,75.0,17.6,0.0,32.0,25.8,26.9,26.4,46.0,40.0,65.0,55.0,50.0,42.0,51.4,33.9
2025-07-04 20:00:00,Palakollu,20,4,7,28.8,71.8,13.3,0.0,32.6,26.0,28.3,28.8,46.0,40.0,65.0,55.0,50.0,42.0,51.4,35.6
2025-07-04 21:00:00,Palakollu,21,4,7,26.8,79.2,18.8,0.0,29.2,24.8,24.7,19.4,46.0,40.0,65.0,55.0,50.0,42.0,51.4,29.0
2025-07-04 22:00:00,Palakollu,22,4,7,25.7,82.4,18.1,0.0,26.5,24.0,23.4,14.3,46.0,40.0,65.0,55.0,50.0,42.0,51.4,25.4
2025-07-04 23:00:00,Palakollu,23,4,7,25.1,80.9,9.4,0.0,25.8,23.3,25.2,14.8,46.0,40.0,65.0,55.0,50.0,42.0,51.4,25.8
2025-07-05 00:00:00,Palakollu,0,5,7,23.9,82.8,15.2,0.0,24.5,22.3,21.5,9.3,46.0,40.0,65.0,55.0,50.0,42.0,51.4,21.9
2025-07-05 01:00:00,Palakollu,1,5,7,23.4,84.8,11.7,0.0,24.0,22.0,22.2,9.5,46.0,40.0,65.0,55.0,50.0,42.0,51.4,22.1
2025-07-05 02:00:00,Palakollu,2,5,7,22.8,89.3,15.1,0.0,23.5,21.8,20.4,7.3,46.0,40.0,65.0,55.0,50.0,42.0,51.4,20.5
2025-07-05 03:00:00,Palakollu,3,5,7,22.1,86.2,13.2,0.0,22.6,20.9,19.9,5.3,46.0,40.0,65.0,55.0,50.0,42.0,51.4,19.1
2025-07-05 04:00:00,Palakollu,4,5,7,20.9,87.7,14.2,0.0,21.3,19.8,17.9,3.3,46.0,40.0,65.0,55.0,50.0,42.0,51.4,17.7
2025-07-05 05:00:00,Palakollu,5,5,7,21.9,86.5,17.9,0.0,22.4,20.7,17.9,4.9,46.0,40.0,65.0,55.0,50.0,42.0,51.4,18.8
2025-07-05 06:00:00,Palakollu,6,5,7,21.3,89.5,14.7,23.6,21.8,20.4,18.6,4.4,46.0,40.0,65.0,55.0,50.0,42.0,51.4,18.5
2025-07-05 07:00:00,Palakollu,7,5,7,22.4,88.1,14.6,177.3,23.0,21.5,21.5,7.9,46.0,40.0,65.0,55.0,50.0,42.0,51.4,20.9
2025-07-05 08:00:00,Palakollu,8,5,7,23.4,87.1,14.8,390.6,24.1,22.6,24.5,12.9,46.0,40.0,65.0,55.0,50.0,42.0,51.4,24.4
2025-07-05 09:00:00,Palakollu,9,5,7,24.0,82.5,16.2,498.6,24.6,22.9,25.3,14.2,46.0,40.0,65.0,55.0,50.0,42.0,51.4,25.4
2025-07-05 10:00:00,Palakollu,10,5,7,24.2,84.7,16.1,629.5,24.9,23.4,26.7,16.5,46.0,40.0,65.0,55.0,50.0,42.0,51.4,27.0
2025-07-05 11:00:00,Palakollu,11,5,7,25.0,80.3,20.5,741.3,25.7,23.8,27.0,17.5,46.0,40.0,65.0,55.0,50.0,42.0,51.4,27.7
2025-07-05 12:00:00,Palakollu,12,5,7,25.0,79.9,17.4,753.1,25.6,23.8,27.8,18.3,46.0,40.0,65.0,55.0,50.0,42.0,51.4,28.2
2025-07-05 13:00:00,Palakollu,13,5,7,26.8,77.4,19.5,741.5,29.1,25.3,29.4,24.9,46.0,40.0,65.0,55.0,50.0,42.0,51.4,32.8
2025-07-05 14:00:00,Palakollu,14,5,7,28.3,73.4,17.3,622.1,31.8,26.3,30.9,31.1,46.0,40.0,65.0,55.0,50.0,42.0,51.4,37.2
2025-07-05 15:00:00,Palakollu,15,5,7,28.4,70.9,19.7,515.4,31.6,26.0,29.7,29.2,46.0,40.0,65.0,55.0,50.0,42.0,51.4,35.9
2025-07-05 16:00:00,Palakollu,16,5,7,28.9,65.9,19.0,377.4,31.8,25.8,29.3,28.6,46.0,40.0,65.0,55.0,50.0,42.0,51.4,35.4
2025-07-05 17:00:00,Palakollu,17,5,7,29.3,68.8,18.1,178.2,33.2,26.3,29.0,30.7,46.0,40.0,65.0,55.0,50.0,42.0,51.4,36.9
2025-07-05 18:00:00,Palakollu,18,5,7,29.6,68.5,20.9,27.8,33.8,26.4,28.0,30.6,46.0,40.0,65.0,55.0,50.0,42.0,51.4,36.8
2025-07-05 19:00:00,Palakollu,19,5,7,28.4,71.2,16.6,0.0,31.6,25.5,26.9,25.5,46.0,40.0,65.0,55.0,50.0,42.0,51.4,33.3
2025-07-05 20:00:00,Palakollu,20,5,7,27.9,72.3,18.8,0.0,30.8,25.2,25.8,23.0,46.0,40.0,65.0,55.0,50.0,42.0,51.4,31.5
2025-07-05 21:00:00,Palakollu,21,5,7,26.8,77.9,13.9,0.0,29.1,24.7,25.8,20.2,46.0,40.0,65.0,55.0,50.0,42.0,51.4,29.6
2025-07-05 22:00:00,Palakollu,22,5,7,25.3,76.2,14.1,0.0,25.9,23.1,23.4,12.7,46.0,40.0,65.0,55.0,50.0,42.0,51.4,24.3
2025-07-05 23:00:00,Palakollu,23,5,7,24.8,79.4,17.3,0.0,25.4,22.9,21.9,10.8,46.0,40.0,65.0,55.0,50.0,42.0,51.4,23.0
2025-07-06 00:00:00,Palakollu,0,6,7,23.8,78.9,15.8,0.0,24.3,21.9,20.9,8.0,46.0,40.0,65.0,55.0,50.0,42.0,51.4,21.0
2025-07-06 01:00:00,Palakollu,1,6,7,24.1,83.0,12.4,0.0,24.7,22.5,22.8,11.0,46.0,40.0,65.0,55.0,50.0,42.0,51.4,23.1
2025-07-06 02:00:00,Palakollu,2,6,7,22.6,84.1,11.6,0.0,23.1,21.2,21.1,6.9,46.0,40.0,65.0,55.0,50.0,42.0,51.4,20.2
2025-07-06 03:00:00,Palakollu,3,6,7,21.8,87.6,13.6,0.0,22.3,20.7,19.4,4.9,46.0,40.0,65.0,55.0,50.0,42.0,51.4,18.8
2025-07-06 04:00:00,Palakollu,4,6,7,22.5,86.1,16.8,0.0,23.1,21.3,19.1,6.0,46.0,40.0,65.0,55.0,50.0,42.0,51.4,19.6
2025-07-06 05:00:00,Palakollu,5,6,7,22.7,84.6,15.3,0.0,23.2,21.3,19.8,6.0,46.0,40.0,65.0,55.0,50.0,42.0,51.4,19.6
2025-07-06 06:00:00,Palakollu,6,6,7,22.0,87.5,21.4,0.0,22.5,20.9,17.0,5.3,46.0,40.0,65.0,55.0,50.0,42.0,51.4,19.1
2025-07-06 07:00:00,Palakollu,7,6,7,22.6,81.5,20.2,228.0,23.0,21.1,19.9,5.6,46.0,40.0,65.0,55.0,50.0,42.0,51.4,19.3
2025-07-06 08:00:00,Palakollu,8,6,7,23.2,85.8,19.2,413.8,23.8,22.3,22.8,10.6,46.0,40.0,65.0,55.0,50.0,42.0,51.4,22.8
2025-07-06 09:00:00,Palakollu,9,6,7,23.6,83.6,14.3,503.5,24.2,22.6,25.6,14.0,46.0,40.0,65.0,55.0,50.0,42.0,51.4,25.2
2025-07-06 10:00:00,Palakollu,10,6,7,24.7,82.1,16.4,648.5,25.4,23.7,27.2,17.6,46.0,40.0,65.0,55.0,50.0,42.0,51.4,27.7
2025-07-06 11:00:00,Palakollu,11,6,7,24.5,80.4,24.7,742.0,25.1,23.3,25.5,15.1,46.0,40.0,65.0,55.0,50.0,42.0,51.4,26.0
2025-07-06 12:00:00,Palakollu,12,6,7,26.1,77.7,19.4,778.1,26.8,24.7,28.7,20.9,46.0,40.0,65.0,55.0,50.0,42.0,51.4,30.0
2025-07-06 13:00:00,Palakollu,13,6,7,27.3,75.9,20.0,752.0,30.0,25.6,30.0,27.0,46.0,40.0,65.0,55.0,50.0,42.0,51.4,34.3
2025-07-06 14:00:00,Palakollu,14,6,7,27.6,73.9,20.7,607.1,30.4,25.6,29.2,26.7,46.0,40.0,65.0,55.0,50.0,42.0,51.4,34.1
2025-07-06 15:00:00,Palakollu,15,6,7,29.0,73.5,13.5,553.4,33.4,26.9,32.4,35.4,46.0,40.0,65.0,55.0,50.0,42.0,51.4,40.2
2025-07-06 16:00:00,Palakollu,16,6,7,29.7,71.3,18.6,352.0,34.6,27.1,30.8,35.5,46.0,40.0,65.0,55.0,50.0,42.0,51.4,40.3
2025-07-06 17:00:00,Palakollu,17,6,7,29.8,68.2,17.2,179.4,34.1,26.7,29.8,33.2,46.0,40.0,65.0,55.0,50.0,42.0,51.4,38.7
2025-07-06 18:00:00,Palakollu,18,6,7,30.4,68.2,22.1,0.0,35.6,27.1,29.0,34.8,46.0,40.0,65.0,55.0,50.0,42.0,51.4,39.8
2025-07-06 19:00:00,Palakollu,19,6,7,28.4,74.0,19.2,0.0,32.1,25.8,26.7,26.3,46.0,40.0,65.0,55.0,50.0,42.0,51.4,33.8
2025-07-06 20:00:00,Palakollu,20,6,7,27.7,74.2,18.3,0.0,30.6,25.2,25.7,22.6,46.0,40.0,65.0,55.0,50.0,42.0,51.4,31.2
2025-07-06 21:00:00,Palakollu,21,6,7,27.6,76.7,21.8,0.0,30.7,25.3,25.2,22.4,46.0,40.0,65.0,55.0,50.0,42.0,51.4,31.1
2025-07-06 22:00:00,Palakollu,22,6,7,26.4,72.6,17.7,0.0,27.0,23.8,23.7,14.2,46.0,40.0,65.0,55.0,50.0,42.0,51.4,25.4
2025-07-06 23:00:00,Palakollu,23,6,7,25.0,76.5,16.6,0.0,25.6,22.8,22.2,10.9,46.0,40.0,65.0,55.0,50.0,42.0,51.4,23.0
2025-07-07 00:00:00,Palakollu,0,0,7,24.3,79.3,11.4,0.0,24.9,22.4,23.2,11.2,46.0,40.0,65.0,55.0,50.0,42.0,51.4,23.3
2025-07-07 01:00:00,Palakollu,1,0,7,24.0,82.6,12.1,0.0,24.6,22.4,22.7,10.7,46.0,40.0,65.0,55.0,50.0,42.0,51.4,22.9
2025-07-07 02:00:00,Palakollu,2,0,7,22.7,84.0,15.4,0.0,23.2,21.3,19.7,6.0,46.0,40.0,65.0,55.0,50.0,42.0,51.4,19.6
2025-07-07 03:00:00,Palakollu,3,0,7,21.9,81.6,14.4,0.0,22.3,20.3,18.8,4.2,46.0,40.0,65.0,55.0,50.0,42.0,51.4,18.4
2025-07-07 04:00:00,Palakollu,4,0,7,21.3,86.7,11.2,0.0,21.7,20.1,19.7,3.8,46.0,40.0,65.0,55.0,50.0,42.0,51.4,18.1
2025-07-07 05:00:00,Palakollu,5,0,7,21.1,88.0,16.5,0.0,21.6,20.1,17.2,3.8,46.0,40.0,65.0,55.0,50.0,42.0,51.4,18.1
2025-07-07 06:00:00,Palakollu,6,0,7,21.3,88.4,14.3,8.2,21.8,20.3,18.5,4.2,46.0,40.0,65.0,55.0,50.0,42.0,51.4,18.4
2025-07-07 07:00:00,Palakollu,7,0,7,21.1,93.1,15.7,192.2,21.7,20.7,19.7,4.9,46.0,40.0,65.0,55.0,50.0,42.0,51.4,18.8
2025-07-07 08:00:00,Palakollu,8,0,7,23.2,87.3,16.0,411.1,23.9,22.5,23.9,12.1,46.0,40.0,65.0,55.0,50.0,42.0,51.4,23.9
2025-07-07 09:00:00,Palakollu,9,0,7,23.3,84.5,18.8,586.3,23.9,22.4,24.3,12.3,46.0,40.0,65.0,55.0,50.0,42.0,51.4,24.0
2025-07-07 10:00:00,Palakollu,10,0,7,24.3,78.9,21.9,618.1,24.8,22.9,24.8,13.7,46.0,40.0,65.0,55.0,50.0,42.0,51.4,25.0
2025-07-07 11:00:00,Palakollu,11,0,7,25.2,79.6,21.3,751.3,25.9,23.9,27.1,17.8,46.0,40.0,65.0,55.0,50.0,42.0,51.4,27.9
2025-07-07 12:00:00,Palakollu,12,0,7,26.4,77.0,20.1,753.5,27.1,24.9,28.8,21.5,46.0,40.0,65.0,55.0,50.0,42.0,51.4,30.5
2025-07-07 13:00:00,Palakollu,13,0,7,27.5,71.2,20.1,698.2,29.9,25.3,29.6,26.0,46.0,40.0,65.0,55.0,50.0,42.0,51.4,33.6
2025-07-07 14:00:00,Palakollu,14,0,7,27.8,73.8,18.1,644.0,30.8,25.8,30.2,28.5,46.0,40.0,65.0,55.0,50.0,42.0,51.4,35.4
2025-07-07 15:00:00,Palakollu,15,0,7,28.7,72.8,16.3,539.5,32.6,26.5,31.1,32.6,46.0,40.0,65.0,55.0,50.0,42.0,51.4,38.2
2025-07-07 16:00:00,Palakollu,16,0,7,28.9,65.7,14.6,374.0,31.8,25.8,30.2,29.5,46.0,40.0,65.0,55.0,50.0,42.0,51.4,36.1
2025-07-07 17:00:00,Palakollu,17,0,7,28.6,71.4,22.0,187.0,32.1,25.9,27.7,27.5,46.0,40.0,65.0,55.0,50.0,42.0,51.4,34.7
2025-07-07 18:00:00,Palakollu,18,0,7,28.8,67.6,20.2,22.5,31.9,25.5,26.7,25.6,46.0,40.0,65.0,55.0,50.0,42.0,51.4,33.3
2025-07-07 19:00:00,Palakollu,19,0,7,29.1,70.5,19.0,0.0,33.0,26.1,27.4,28.6,46.0,40.0,65.0,55.0,50.0,42.0,51.4,35.4
2025-07-07 20:00:00,Palakollu,20,0,7,27.1,75.6,16.6,0.0,29.5,24.7,25.3,20.2,46.0,40.0,65.0,55.0,50.0,42.0,51.4,29.6
2025-07-07 21:00:00,Palakollu,21,0,7,27.4,77.7,19.2,0.0,30.4,25.2,25.4,22.1,46.0,40.0,65.0,55.0,50.0,42.0,51.4,30.9
2025-07-07 22:00:00,Palakollu,22,0,7,26.2,76.4,14.5,0.0,26.9,23.9,24.6,15.3,46.0,40.0,65.0,55.0,50.0,42.0,51.4,26.1
2025-07-07 23:00:00,Palakollu,23,0,7,23.6,82.7,13.6,0.0,24.2,22.0,21.6,8.9,46.0,40.0,65.0,55.0,50.0,42.0,51.4,21.6
2025-07-08 00:00:00,Palakollu,0,1,7,24.1,79.6,15.0,0.0,24.6,22.2,21.6,9.2,46.0,40.0,65.0,55.0,50.0,42.0,51.4,21.9
2025-07-08 01:00:00,Palakollu,1,1,7,23.7,82.0,11.4,0.0,24.3,22.1,22.6,10.1,46.0,40.0,65.0,55.0,50.0,42.0,51.4,22.5
2025-07-08 02:00:00,Palakollu,2,1,7,21.7,87.9,15.9,0.0,22.2,20.6,18.3,4.7,46.0,40.0,65.0,55.0,50.0,42.0,51.4,18.7
2025-07-08 03:00:00,Palakollu,3,1,7,21.1,88.0,16.4,0.0,21.6,20.1,17.3,3.8,46.0,40.0,65.0,55.0,50.0,42.0,51.4,18.1
2025-07-08 04:00:00,Palakollu,4,1,7,22.2,85.7,13.9,0.0,22.7,20.9,19.7,5.3,46.0,40.0,65.0,55.0,50.0,42.0,51.4,19.1
2025-07-08 05:00:00,Palakollu,5,1,7,20.9,88.8,18.4,0.0,21.4,19.9,16.3,3.5,46.0,40.0,65.0,55.0,50.0,42.0,51.4,17.9
2025-07-08 06:00:00,Palakollu,6,1,7,21.3,88.5,19.5,0.0,21.8,20.3,16.5,4.2,46.0,40.0,65.0,55.0,50.0,42.0,51.4,18.4
2025-07-08 07:00:00,Palakollu,7,1,7,22.4,84.2,19.2,191.5,22.9,21.2,19.8,5.8,46.0,40.0,65.0,55.0,50.0,42.0,51.4,19.5
2025-07-08 08:00:00,Palakollu,8,1,7,24.0,77.5,16.0,362.2,24.5,22.3,24.0,11.8,46.0,40.0,65.0,55.0,50.0,42.0,51.4,23.7
2025-07-08 09:00:00,Palakollu,9,1,7,23.6,82.6,14.2,517.5,24.2,22.6,25.6,14.0,46.0,40.0,65.0,55.0,50.0,42.0,51.4,25.2
2025-07-08 10:00:00,Palakollu,10,1,7,24.5,79.3,16.8,620.6,25.1,23.2,26.4,15.9,46.0,40.0,65.0,55.0,50.0,42.0,51.4,26.5
2025-07-08 11:00:00,Palakollu,11,1,7,24.6,78.8,16.5,698.3,25.2,23.3,27.1,16.7,46.0,40.0,65.0,55.0,50.0,42.0,51.4,27.1
2025-07-08 12:00:00,Palakollu,12,1,7,27.3,73.5,20.5,739.7,29.7,25.4,29.6,25.9,46.0,40.0,65.0,55.0,50.0,42.0,51.4,33.5
2025-07-08 13:00:00,Palakollu,13,1,7,26.9,72.0,18.6,676.6,28.8,24.8,29.0,23.3,46.0,40.0,65.0,55.0,50.0,42.0,51.4,31.7
2025-07-08 14:00:00,Palakollu,14,1,7,27.5,72.1,26.2,603.7,30.0,25.2,28.3,24.6,46.0,40.0,65.0,55.0,50.0,42.0,51.4,32.6
2025-07-08 15:00:00,Palakollu,15,1,7,29.6,68.1,18.5,531.0,33.7,26.8,31.5,34.7,46.0,40.0,65.0,55.0,50.0,42.0,51.4,39.7
2025-07-08 16:00:00,Palakollu,16,1,7,28.9,68.7,21.9,406.3,32.3,26.1,29.3,29.7,46.0,40.0,65.0,55.0,50.0,42.0,51.4,36.2
2025-07-08 17:00:00,Palakollu,17,1,7,28.2,69.3,20.9,218.4,31.0,25.3,27.2,24.8,46.0,40.0,65.0,55.0,50.0,42.0,51.4,32.8
2025-07-08 18:00:00,Palakollu,18,1,7,27.9,70.4,18.4,0.0,30.5,25.0,25.7,22.2,46.0,40.0,65.0,55.0,50.0,42.0,51.4,31.0
2025-07-08 19:00:00,Palakollu,19,1,7,28.1,72.7,18.1,0.0,31.2,25.4,26.2,24.2,46.0,40.0,65.0,55.0,50.0,42.0,51.4,32.4
2025-07-08 20:00:00,Palakollu,20,1,7,27.6,70.6,17.4,0.0,30.0,24.7,25.4,20.8,46.0,40.0,65.0,55.0,50.0,42.0,51.4,30.0
2025-07-08 21:00:00,Palakollu,21,1,7,26.8,73.1,13.3,0.0,28.8,24.2,25.5,18.7,46.0,40.0,65.0,55.0,50.0,42.0,51.4,28.5
2025-07-08 22:00:00,Palakollu,22,1,7,26.6,78.1,16.1,0.0,27.4,24.5,24.9,17.1,46.0,40.0,65.0,55.0,50.0,42.0,51.4,27.4
2025-07-08 23:00:00,Palakollu,23,1,7,25.7,77.2,11.4,0.0,26.3,23.5,24.9,14.9,46.0,40.0,65.0,55.0,50.0,42.0,51.4,25.8
2025-07-09 00:00:00,Palakollu,0,2,7,23.9,79.8,15.6,0.0,24.4,22.0,21.1,8.4,46.0,40.0,65.0,55.0,50.0,42.0,51.4,21.3
2025-07-09 01:00:00,Palakollu,1,2,7,23.8,79.7,15.1,0.0,24.3,21.9,21.2,8.3,46.0,40.0,65.0,55.0,50.0,42.0,51.4,21.2
2025-07-09 02:00:00,Palakollu,2,2,7,22.6,86.4,16.5,0.0,23.2,21.4,19.4,6.2,46.0,40.0,65.0,55.0,50.0,42.0,51.4,19.8
2025-07-09 03:00:00,Palakollu,3,2,7,20.8,85.8,16.0,0.0,21.2,19.6,16.9,2.9,46.0,40.0,65.0,55.0,50.0,42.0,51.4,17.4
2025-07-09 04:00:00,Palakollu,4,2,7,20.8,86.1,17.4,0.0,21.2,19.6,16.4,2.9,46.0,40.0,65.0,55.0,50.0,42.0,51.4,17.4
2025-07-09 05:00:00,Palakollu,5,2,7,20.7,91.6,13.8,0.0,21.2,20.0,18.0,3.6,46.0,40.0,65.0,55.0,50.0,42.0,51.4,17.9
2025-07-09 06:00:00,Palakollu,6,2,7,20.6,88.4,16.2,19.0,21.0,19.6,16.8,2.9,46.0,40.0,65.0,55.0,50.0,42.0,51.4,17.4
2025-07-09 07:00:00,Palakollu,7,2,7,22.6,84.0,20.0,189.7,23.1,21.3,19.8,6.0,46.0,40.0,65.0,55.0,50.0,42.0,51.4,19.6
2025-07-09 08:00:00,Palakollu,8,2,7,22.4,83.3,17.5,381.0,22.9,21.3,21.9,7.9,46.0,40.0,65.0,55.0,50.0,42.0,51.4,20.9
2025-07-09 09:00:00,Palakollu,9,2,7,22.7,83.8,16.9,498.1,23.2,21.7,23.4,10.1,46.0,40.0,65.0,55.0,50.0,42.0,51.4,22.5
2025-07-09 10:00:00,Palakollu,10,2,7,24.0,79.2,18.4,627.2,24.5,22.7,25.3,13.8,46.0,40.0,65.0,55.0,50.0,42.0,51.4,25.1
2025-07-09 11:00:00,Palakollu,11,2,7,24.4,76.6,20.1,692.0,24.9,22.8,25.7,14.4,46.0,40.0,65.0,55.0,50.0,42.0,51.4,25.5
2025-07-09 12:00:00,Palakollu,12,2,7,25.8,76.5,15.8,742.5,26.4,24.3,29.0,20.5,46.0,40.0,65.0,55.0,50.0,42.0,51.4,29.8
2025-07-09 13:00:00,Palakollu,13,2,7,26.1,74.4,15.5,735.3,26.7,24.4,29.3,20.9,46.0,40.0,65.0,55.0,50.0,42.0,51.4,30.0
2025-07-09 14:00:00,Palakollu,14,2,7,26.0,78.2,17.8,664.5,26.7,24.6,28.3,20.3,46.0,40.0,65.0,55.0,50.0,42.0,51.4,29.6
2025-07-09 15:00:00,Palakollu,15,2,7,27.9,69.8,18.6,537.6,30.4,25.4,29.3,26.4,46.0,40.0,65.0,55.0,50.0,42.0,51.4,33.9
2025-07-09 16:00:00,Palakollu,16,2,7,27.7,72.1,20.9,420.4,30.3,25.3,28.0,24.8,46.0,40.0,65.0,55.0,50.0,42.0,51.4,32.8
2025-07-09 17:00:00,Palakollu,17,2,7,28.6,68.5,18.1,174.4,31.6,25.6,27.9,26.6,46.0,40.0,65.0,55.0,50.0,42.0,51.4,34.0
2025-07-09 18:00:00,Palakollu,18,2,7,28.6,71.3,18.9,30.8,32.1,25.8,27.0,26.6,46.0,40.0,65.0,55.0,50.0,42.0,51.4,34.0
2025-07-09 19:00:00,Palakollu,19,2,7,28.1,70.3,19.2,0.0,30.9,25.1,25.8,22.9,46.0,40.0,65.0,55.0,50.0,42.0,51.4,31.4
2025-07-09 20:00:00,Palakollu,20,2,7,27.4,72.0,14.8,0.0,29.8,24.6,25.9,20.9,46.0,40.0,65.0,55.0,50.0,42.0,51.4,30.0
2025-07-09 21:00:00,Palakollu,21,2,7,26.1,73.7,16.8,0.0,26.7,23.6,23.6,13.8,46.0,40.0,65.0,55.0,50.0,42.0,51.4,25.1
2025-07-09 22:00:00,Palakollu,22,2,7,25.5,81.7,16.5,0.0,26.2,23.8,23.4,13.9,46.0,40.0,65.0,55.0,50.0,42.0,51.4,25.1
2025-07-09 23:00:00,Palakollu,23,2,7,25.7,79.0,15.9,0.0,26.4,23.7,23.6,14.0,46.0,40.0,65.0,55.0,50.0,42.0,51.4,25.2
2025-07-10 00:00:00,Palakollu,0,3,7,23.6,78.7,12.9,0.0,24.1,21.6,21.6,8.1,46.0,40.0,65.0,55.0,50.0,42.0,51.4,21.1
2025-07-10 01:00:00,Palakollu,1,3,7,23.2,82.1,12.5,0.0,23.7,21.6,21.4,7.9,46.0,40.0,65.0,55.0,50.0,42.0,51.4,20.9
2025-07-10 02:00:00,Palakollu,2,3,7,21.8,85.6,14.1,0.0,22.3,20.5,19.1,4.5,46.0,40.0,65.0,55.0,50.0,42.0,51.4,18.6
2025-07-10 03:00:00,Palakollu,3,3,7,21.2,86.3,8.1,0.0,21.6,20.0,20.9,4.5,46.0,40.0,65.0,55.0,50.0,42.0,51.4,18.6
2025-07-10 04:00:00,Palakollu,4,3,7,20.9,85.0,15.3,0.0,21.3,19.6,17.2,2.9,46.0,40.0,65.0,55.0,50.0,42.0,51.4,17.4
2025-07-10 05:00:00,Palakollu,5,3,7,20.9,88.7,16.8,0.0,21.4,19.9,16.9,3.5,46.0,40.0,65.0,55.0,50.0,42.0,51.4,17.9
2025-07-10 06:00:00,Palakollu,6,3,7,22.0,80.5,10.4,0.0,22.4,20.3,20.6,4.8,46.0,40.0,65.0,55.0,50.0,42.0,51.4,18.8
2025-07-10 07:00:00,Palakollu,7,3,7,21.6,85.1,16.9,182.3,22.0,20.5,19.4,4.5,46.0,40.0,65.0,55.0,50.0,42.0,51.4,18.6
2025-07-10 08:00:00,Palakollu,8,3,7,21.3,89.9,17.2,368.9,21.8,20.8,20.7,5.8,46.0,40.0,65.0,55.0,50.0,42.0,51.4,19.5
2025-07-10 09:00:00,Palakollu,9,3,7,22.6,84.8,19.8,500.3,23.1,21.7,22.5,9.2,46.0,40.0,65.0,55.0,50.0,42.0,51.4,21.9
2025-07-10 10:00:00,Palakollu,10,3,7,23.3,80.3,17.8,671.5,23.8,22.1,25.0,12.5,46.0,40.0,65.0,55.0,50.0,42.0,51.4,24.2
2025-07-10 11:00:00,Palakollu,11,3,7,25.0,78.4,19.7,715.7,25.6,23.6,26.9,17.1,46.0,40.0,65.0,55.0,50.0,42.0,51.4,27.4
2025-07-10 12:00:00,Palakollu,12,3,7,25.3,76.3,17.2,761.8,25.9,23.8,28.1,18.6,46.0,40.0,65.0,55.0,50.0,42.0,51.4,28.4
2025-07-10 13:00:00,Palakollu,13,3,7,26.8,73.3,18.0,687.2,28.8,24.9,29.1,23.6,46.0,40.0,65.0,55.0,50.0,42.0,51.4,31.9
2025-07-10 14:00:00,Palakollu,14,3,7,26.9,71.6,22.3,625.6,28.8,24.7,27.9,22.0,46.0,40.0,65.0,55.0,50.0,42.0,51.4,30.8
2025-07-10 15:00:00,Palakollu,15,3,7,28.5,67.0,19.9,501.5,31.2,25.6,29.4,27.7,46.0,40.0,65.0,55.0,50.0,42.0,51.4,34.8
2025-07-10 16:00:00,Palakollu,16,3,7,29.1,71.4,13.9,358.1,33.2,26.6,31.0,33.3,46.0,40.0,65.0,55.0,50.0,42.0,51.4,38.7
2025-07-10 17:00:00,Palakollu,17,3,7,27.5,67.4,19.4,204.5,29.5,24.5,26.1,20.6,46.0,40.0,65.0,55.0,50.0,42.0,51.4,29.8
2025-07-10 18:00:00,Palakollu,18,3,7,28.4,71.0,20.6,40.7,31.6,25.5,26.5,25.1,46.0,40.0,65.0,55.0,50.0,42.0,51.4,33.0
2025-07-10 19:00:00,Palakollu,19,3,7,28.3,66.1,16.5,0.0,30.7,24.9,26.3,22.8,46.0,40.0,65.0,55.0,50.0,42.0,51.4,31.4
2025-07-10 20:00:00,Palakollu,20,3,7,28.1,68.4,19.8,0.0,30.6,24.9,25.6,22.0,46.0,40.0,65.0,55.0,50.0,42.0,51.4,30.8
2025-07-10 21:00:00,Palakollu,21,3,7,26.6,74.8,14.0,0.0,27.3,24.2,25.2,16.8,46.0,40.0,65.0,55.0,50.0,42.0,51.4,27.2
2025-07-10 22:00:00,Palakollu,22,3,7,26.0,73.4,16.1,0.0,26.6,23.5,23.6,13.6,46.0,40.0,65.0,55.0,50.0,42.0,51.4,24.9
2025-07-10 23:00:00,Palakollu,23,3,7,24.6,80.5,17.0,0.0,25.2,22.8,21.8,10.5,46.0,40.0,65.0,55.0,50.0,42.0,51.4,22.8
2025-07-11 00:00:00,Palakollu,0,4,7,22.4,81.2,12.8,0.0,22.8,20.7,20.1,5.0,46.0,40.0,65.0,55.0,50.0,42.0,51.4,18.9
2025-07-11 01:00:00,Palakollu,1,4,7,23.0,80.4,11.4,0.0,23.5,21.2,21.5,7.3,46.0,40.0,65.0,55.0,50.0,42.0,51.4,20.5
